state,world,score,Res_Type
Nevada,super,0.0007970432679568313,Filipin
Nevada,special,0.0007752877445138408,Filipin
Nevada,lechon,0.0007516363432489265,Filipin
Nevada,recommend,0.0007377100222032211,Filipin
Nevada,best,0.0007326294472127468,Filipin
Nevada,new,0.0007317766976278601,Filipin
Arizona,zinburger,0.000166541,American (New)
Arizona,native,0.000107375,American (New)
Arizona,henry,0.000103454,American (New)
Arizona,cowboy,6.23E-05,American (New)
Arizona,hummus,6.06E-05,American (New)
Arizona,brisket,5.50E-05,American (New)
Arizona,kiltlifter,5.18E-05,American (New)
Wisconsin,forequarter,0.00030838,American (New)
Wisconsin,bluephies,0.000299035,American (New)
Wisconsin,curds,0.00026306,American (New)
Wisconsin,vino,0.000261655,American (New)
Wisconsin,cupcakes,0.000183758,American (New)
Wisconsin,frosting,0.000137192,American (New)
Wisconsin,statehouse,0.000133164,American (New)
Wisconsin,walleye,0.000131996,American (New)
Wisconsin,curd,0.000125621,American (New)
Wisconsin,brovi,0.00011681,American (New)
Wisconsin,porchetta,0.000109802,American (New)
Wisconsin,rillette,0.000100457,American (New)
Wisconsin,brandy,9.58E-05,American (New)
Wisconsin,rhubarb,8.93E-05,American (New)
Wisconsin,goulash,8.88E-05,American (New)
Wisconsin,sardine,8.41E-05,American (New)
Wisconsin,perch,8.26E-05,American (New)
Wisconsin,chevre,8.18E-05,American (New)
Wisconsin,schnitzel,7.77E-05,American (New)
Wisconsin,fry,7.67E-05,American (New)
Wisconsin,sausages,7.52E-05,American (New)
Wisconsin,pies,7.37E-05,American (New)
Wisconsin,whitefish,7.24E-05,American (New)
Wisconsin,thigh,7.01E-05,American (New)
Wisconsin,cod,6.84E-05,American (New)
Wisconsin,doner,6.78E-05,American (New)
Wisconsin,wood-fired,6.78E-05,American (New)
Pennsylvania,pierogies,0.000192216,American (New)
Pennsylvania,coca,0.00016335,American (New)
Pennsylvania,salumi,0.000141856,American (New)
Pennsylvania,pierogi,7.66E-05,American (New)
Pennsylvania,legume,7.39E-05,American (New)
Pennsylvania,bigham,7.39E-05,American (New)
Pennsylvania,hoagie,7.22E-05,American (New)
Pennsylvania,merlot,7.14E-05,American (New)
Pennsylvania,kielbasa,6.39E-05,American (New)
Pennsylvania,seitan,6.02E-05,American (New)
Pennsylvania,coleslaw,5.85E-05,American (New)
North Carolina,pimento,0.000309778,American (New)
North Carolina,fran,0.000196639,American (New)
North Carolina,dandelion,0.000185015,American (New)
North Carolina,okra,0.000151462,American (New)
North Carolina,flounder,8.52E-05,American (New)
North Carolina,collards,8.04E-05,American (New)
North Carolina,chess,5.52E-05,American (New)
Illinois,beer-battered,0.000208093,American (New)
Illinois,bap,0.000196533,American (New)
Illinois,bears,0.00015029,American (New)
Illinois,galbi,0.000138729,American (New)
Illinois,paella,0.000138729,American (New)
Illinois,mochi,0.000127168,American (New)
Illinois,taquitos,0.000127168,American (New)
Illinois,rib-eye,0.000114512,American (New)
Illinois,poblano,7.84E-05,American (New)
Illinois,croquettes,5.78E-05,American (New)
Illinois,portabella,5.78E-05,American (New)
Illinois,curds,5.68E-05,American (New)
Illinois,tilapia,4.80E-05,American (New)
Illinois,pears,4.31E-05,American (New)
Illinois,enchiladas,3.92E-05,American (New)
Illinois,swordfish,2.90E-05,American (New)
Illinois,malbec,2.40E-05,American (New)
Illinois,marmalade,2.40E-05,American (New)
Illinois,jambalaya,2.00E-05,American (New)
South Carolina,weck,0.003675007,American (New)
Ohio,pierogi,0.000146283,American (New)
Ohio,paprikash,0.000126692,American (New)
Ohio,barley,0.000113495,American (New)
Ohio,pierogies,0.000109556,American (New)
Ohio,walleye,0.000106017,American (New)
Ohio,perch,0.000100842,American (New)
Nevada,buffets,0.000271373,American (New)
Nevada,ramsay,0.000267823,American (New)
Nevada,oxtail,0.000232452,American (New)
Nevada,caviar,0.000103432,American (New)
Nevada,steakhouses,9.94E-05,American (New)
Arizona,takamatsu,0.000841757,Korean
Arizona,hodori,0.000752564,Korean
Arizona,chodang,0.000730266,Korean
Arizona,genghis,0.000585328,Korean
Arizona,mongolian,0.000399653,Korean
Arizona,gogi,0.000392112,Korean
Arizona,mesa,0.000390218,Korean
Arizona,sizzle,0.000379069,Korean
Arizona,obon,0.000273153,Korean
Arizona,manna,0.000273153,Korean
Arizona,glendale,0.000262004,Korean
Arizona,bingsoo,0.000207367,Korean
Arizona,koi,0.000200684,Korean
Arizona,chae,0.000196056,Korean
Arizona,bulgolgi,0.000196056,Korean
Arizona,kiku,0.00018396,Korean
Arizona,asu,0.00018396,Korean
Arizona,padak,0.000178386,Korean
Arizona,macaroni,0.000177205,Korean
Arizona,cali,0.000158353,Korean
Arizona,yakisoba,0.000150513,Korean
Wisconsin,sujeo,0.005298013,Korean
Wisconsin,dan,0.00105736,Korean
Wisconsin,tory,0.001042232,Korean
Wisconsin,soi,0.000955379,Korean
Wisconsin,shio,0.000955379,Korean
Wisconsin,khao,0.0008251,Korean
Wisconsin,ddeokbokki,0.000781674,Korean
Wisconsin,umami,0.00047769,Korean
Wisconsin,bokum,0.00047769,Korean
Wisconsin,pho,0.000326581,Korean
Wisconsin,peanut,0.000323082,Korean
Wisconsin,peppers,0.000314918,Korean
Wisconsin,dimsum,0.000293711,Korean
Wisconsin,tonkatsu,0.000252184,Korean
Wisconsin,bacon,0.000193988,Korean
Wisconsin,japchae,0.000160306,Korean
Wisconsin,cocktails,0.000160306,Korean
Wisconsin,chopsticks,0.000151627,Korean
Wisconsin,pickles,0.000139963,Korean
Wisconsin,gochujang,0.000139963,Korean
Wisconsin,soju,0.000133589,Korean
Wisconsin,spices,0.0001283,Korean
Wisconsin,daikon,8.55E-05,Korean
Pennsylvania,soba,0.003673438,Korean
Pennsylvania,chowder,0.000658342,Korean
Pennsylvania,dasonii,0.000576049,Korean
Pennsylvania,tapioca,0.000555476,Korean
Pennsylvania,pastries,0.000555476,Korean
Pennsylvania,filet,0.00051433,Korean
Pennsylvania,milk,0.000505458,Korean
Pennsylvania,bass,0.000473183,Korean
Pennsylvania,squirrel,0.000473183,Korean
Pennsylvania,taro,0.00045261,Korean
Pennsylvania,empanada,0.000432037,Korean
Pennsylvania,lobster,0.000431351,Korean
Pennsylvania,bistro,0.000333949,Korean
Pennsylvania,pretzel,0.000308598,Korean
Pennsylvania,bae,0.000308598,Korean
Pennsylvania,scallops,0.000303275,Korean
Pennsylvania,ginza,0.000288025,Korean
Pennsylvania,squash,0.000288025,Korean
Pennsylvania,tandoori,0.000288025,Korean
Pennsylvania,pitt,0.000288025,Korean
Pennsylvania,scallop,0.000267451,Korean
Pennsylvania,tart,0.000267451,Korean
Pennsylvania,matcha,0.000250462,Korean
Pennsylvania,chilean,0.000246878,Korean
Pennsylvania,tenders,0.000246878,Korean
Pennsylvania,martini,0.000246878,Korean
Pennsylvania,oishii,0.000246878,Korean
Pennsylvania,calamari,0.000232076,Korean
Pennsylvania,sangria,0.000226305,Korean
Pennsylvania,breads,0.000226305,Korean
Pennsylvania,cashew,0.000226305,Korean
Pennsylvania,basil,0.000222633,Korean
Pennsylvania,scallion,0.000208718,Korean
Pennsylvania,robinson,0.000205732,Korean
Pennsylvania,mocha,0.000205732,Korean
North Carolina,charlotte,0.004820067,Korean
North Carolina,pimento,0.001347022,Korean
North Carolina,pepero,0.000957522,Korean
North Carolina,swirl,0.000908834,Korean
North Carolina,curry,0.000422813,Korean
North Carolina,noda,0.0003895,Korean
North Carolina,miyagi,0.000357042,Korean
North Carolina,patio,0.000326918,Korean
North Carolina,cracklins,0.000324584,Korean
North Carolina,margarita,0.000324584,Korean
North Carolina,tilapia,0.000292125,Korean
North Carolina,cornbread,0.000275896,Korean
North Carolina,buns,0.000275583,Korean
North Carolina,sausage,0.000275487,Korean
North Carolina,beer,0.000271589,Korean
North Carolina,drunken,0.000263436,Korean
North Carolina,greens,0.000260988,Korean
North Carolina,brussel,0.000259667,Korean
North Carolina,bartender,0.000253738,Korean
North Carolina,rangoon,0.000243438,Korean
North Carolina,charcuterie,0.000243438,Korean
North Carolina,cracklings,0.000243438,Korean
North Carolina,hoisin,0.000243438,Korean
North Carolina,wontons,0.000241483,Korean
North Carolina,hanoi,0.000227209,Korean
North Carolina,brussels,0.000210979,Korean
North Carolina,delish,0.00020299,Korean
North Carolina,sake,0.000200509,Korean
North Carolina,kinks,0.000195741,Korean
North Carolina,pong,0.00019475,Korean
Illinois,jib,0.001496888,Korean
Illinois,urbana,0.000616366,Korean
Illinois,burritos,0.000446651,Korean
Illinois,waffle,0.000440261,Korean
Illinois,health,0.000216334,Korean
Illinois,fella,0.000196667,Korean
Illinois,affordable,0.000165546,Korean
Illinois,bento,0.000157103,Korean
Illinois,udon,0.000124599,Korean
Illinois,sashimi,0.000118247,Korean
Illinois,mayo,9.21E-05,Korean
Illinois,tuna,8.13E-05,Korean
Illinois,grab,7.04E-05,Korean
Illinois,koreans,6.50E-05,Korean
Ohio,miega,0.001932355,Korean
Ohio,chipotle,0.001306936,Korean
Ohio,parma,0.000966178,Korean
Ohio,bonchon,0.000787029,Korean
Ohio,mashiso,0.000539923,Korean
Ohio,peaches,0.000511506,Korean
Ohio,bourbon,0.000369421,Korean
Ohio,slaw,0.000355433,Korean
Ohio,ribsticks,0.000341004,Korean
Ohio,pajeon,0.000326734,Korean
Ohio,yogurt,0.000312926,Korean
Ohio,tteokbokki,0.00028417,Korean
Ohio,hunan,0.00028417,Korean
Ohio,yakult,0.00028417,Korean
Ohio,burnt,0.000266574,Korean
Ohio,bop,0.0002595,Korean
Ohio,jigae,0.000183176,Korean
Ohio,overcooked,0.000152328,Korean
Ohio,chon,0.000152328,Korean
Ohio,mandu,0.00012975,Korean
Ohio,kimbap,0.00012694,Korean
Ohio,drumsticks,0.00012694,Korean
Nevada,komex,0.000643635,Korean
Nevada,gen,0.000643426,Korean
Nevada,soyo,0.000566339,Korean
Nevada,hobak,0.000558907,Korean
Nevada,bellagio,0.000523232,Korean
Nevada,buldogis,0.000288372,Korean
Nevada,nachos,0.000273456,Korean
Nevada,ribeye,0.000246312,Korean
Nevada,wonton,0.000239319,Korean
Nevada,hotdog,0.00020959,Korean
Nevada,boneless,0.00017091,Korean
Nevada,magal,0.000169456,Korean
Nevada,alodia,0.000159051,Korean
Nevada,chimichanga,0.000159051,Korean
Nevada,gon,0.000158846,Korean
Nevada,tortilla,0.000153105,Korean
Arizona,cilantro,0.0007178145523167102,Greek
Arizona,baba,0.0004647194885703544,Greek
Arizona,lavosh,0.0004606296592406696,Greek
Arizona,pesto,0.00029173211751909076,Greek
Arizona,lentil,0.0002880719582705991,Greek
Arizona,cheesecake,0.000282985610358484,Greek
Arizona,express,0.000282985610358484,Greek
Arizona,pizza,0.00027395244621694945,Greek
Arizona,shwarma,0.00027260081731780573,Greek
Arizona,raisins,0.0002610234735697128,Greek
Arizona,tahini,0.00024404263645594036,Greek
Arizona,black,0.00023106164515509248,Greek
Arizona,lemonade,0.0002303148296203348,Greek
Arizona,coupon,0.0002232730503745837,Greek
Arizona,cauliflower,0.00021112192715197356,Greek
Arizona,dolmas,0.00020509966255339668,Greek
Arizona,tuna,0.00019731106777288792,Greek
Arizona,to-go,0.00019719211429237443,Greek
Arizona,kabobs,0.00019485555173997274,Greek
Arizona,iced,0.00019033325814307443,Greek
Arizona,bean,0.0001869262747322096,Greek
Arizona,garlic,0.0001842094034907074,Greek
Arizona,fruit,0.00018175968795644944,Greek
Arizona,mahi,0.00017657470270892334,Greek
Arizona,meats,0.00017490083180714947,Greek
Arizona,delish,0.00017490083180714947,Greek
Arizona,fat,0.0001701119896142619,Greek
Arizona,juice,0.00016875288691102258,Greek
Arizona,ganoush,0.000166156688650853,Greek
Arizona,salads,0.00015775882247665712,Greek
Arizona,almonds,0.0001573818002405621,Greek
Arizona,tapas,0.0001557718956101747,Greek
Arizona,soups,0.00015354321974688986,Greek
Arizona,falafels,0.0001531756973500051,Greek
Arizona,turkey,0.0001531756973500051,Greek
Arizona,wood,0.00014970463925321762,Greek
Arizona,lettuce,0.00014783985459638826,Greek
Arizona,toasted,0.00014746540720994957,Greek
Arizona,calories,0.00014586605875954538,Greek
Arizona,yellow,0.00014538710256949638,Greek
Wisconsin,karaoke,0.0012751308895156213,Greek
Wisconsin,chutney,0.0007969568059472632,Greek
Wisconsin,curry,0.000713499801987389,Greek
Wisconsin,turkey,0.0006827541179590682,Greek
Wisconsin,hookah,0.0006706898138681455,Greek
Wisconsin,couscous,0.000610885263437061,Greek
Wisconsin,stew,0.0005844349910279931,Greek
Wisconsin,bloody,0.0005390164089150539,Greek
Wisconsin,ginger,0.0005313045372981755,Greek
Wisconsin,gas,0.0004984066986150335,Greek
Wisconsin,taverna,0.0004312131271320431,Greek
Wisconsin,tea,0.00041840805415600894,Greek
Wisconsin,bars,0.0003952786998710395,Greek
Wisconsin,mint,0.00037973843704002555,Greek
Wisconsin,shawarma,0.00035303179569413256,Greek
Wisconsin,kabobs,0.00032820990891419894,Greek
Wisconsin,lentil,0.0003085374800950208,Greek
Wisconsin,lamb\/beef,0.0003085374800950208,Greek
Wisconsin,cozy,0.00029966991683470334,Greek
Wisconsin,hearty,0.00023733652315001598,Greek
Wisconsin,pancakes,0.00018550994851672116,Greek
Wisconsin,ethnic,0.00017123995247697338,Greek
Wisconsin,soda,0.00017123995247697338,Greek
Wisconsin,dancing,0.00017123995247697338,Greek
Wisconsin,comfort,0.00015696995643722558,Greek
Wisconsin,cuisine,0.00015036539446231572,Greek
Wisconsin,bartender,0.00011767726523137752,Greek
Wisconsin,summer,0.00011767726523137752,Greek
Wisconsin,outdoor,0.00011113963938518987,Greek
Wisconsin,crowded,0.00010460201353900223,Greek
Wisconsin,spices,0.00010460201353900223,Greek
Wisconsin,inexpensive,9.80643876928146e-05,Greek
Wisconsin,worst,9.152676184662695e-05,Greek
Wisconsin,heavy,9.152676184662695e-05,Greek
Wisconsin,sauces,9.152676184662695e-05,Greek
Wisconsin,vegetables,9.152676184662695e-05,Greek
Wisconsin,egg,8.498913600043933e-05,Greek
Wisconsin,fry,8.498913600043933e-05,Greek
Wisconsin,offers,7.845151015425169e-05,Greek
Wisconsin,crowd,7.845151015425169e-05,Greek
Wisconsin,limited,7.191388430806403e-05,Greek
Wisconsin,worked,7.191388430806403e-05,Greek
Wisconsin,vegan,7.191388430806403e-05,Greek
Wisconsin,brunch,7.191388430806403e-05,Greek
Wisconsin,expensive,7.191388430806403e-05,Greek
Wisconsin,beautiful,6.537625846187639e-05,Greek
Wisconsin,comfortable,6.537625846187639e-05,Greek
Pennsylvania,chipotle,0.0004331594737033576,Greek
Pennsylvania,gourmet,0.0004173489484479823,Greek
Pennsylvania,toppings,0.0004103897430291099,Greek
Pennsylvania,lentils,0.00039747518899807836,Greek
Pennsylvania,buffalo,0.0003937813397303251,Greek
Pennsylvania,fat,0.0003314686386004349,Greek
Pennsylvania,hoagies,0.00032322542227914455,Greek
Pennsylvania,leaves,0.0003073323588055768,Greek
Pennsylvania,omelette,0.0002981063917485588,Greek
Pennsylvania,grape,0.0002784069603297578,Greek
Pennsylvania,lettuce,0.0002639442610918483,Greek
Pennsylvania,cucumbers,0.00026252089315355006,Greek
Pennsylvania,hill,0.00025835887284875094,Greek
Pennsylvania,burrito,0.000238485113398847,Greek
Pennsylvania,wheat,0.00023626880383819504,Greek
Pennsylvania,pizza,0.0002205561633781198,Greek
Pennsylvania,groupon,0.00021001671452284003,Greek
Pennsylvania,salads,0.0002060934641402103,Greek
Pennsylvania,taverna,0.00019873759449903918,Greek
Pennsylvania,protein,0.00019689066986516255,Greek
Pennsylvania,negative,0.00018376462520748504,Greek
Pennsylvania,buffet,0.00018376462520748504,Greek
Pennsylvania,pilaf,0.00018376462520748504,Greek
Pennsylvania,sour,0.00018151854018595245,Greek
Pennsylvania,disappointment,0.00017063858054980753,Greek
Pennsylvania,bucks,0.00017063858054980753,Greek
Pennsylvania,traditional,0.00016993671604543655,Greek
Pennsylvania,bite,0.00015908969161700445,Greek
Pennsylvania,longer,0.00015784220885734995,Greek
Pennsylvania,meats,0.00015751253589213002,Greek
Pennsylvania,chunks,0.00015751253589213002,Greek
Pennsylvania,fluffy,0.00015751253589213002,Greek
Pennsylvania,brown,0.00015751253589213002,Greek
Pennsylvania,bonus,0.00015751253589213002,Greek
Pennsylvania,difference,0.0001443864912344525,Greek
Pennsylvania,crust,0.0001443864912344525,Greek
Pennsylvania,iced,0.0001443864912344525,Greek
Pennsylvania,shocked,0.0001443864912344525,Greek
Pennsylvania,spanikopita,0.0001443864912344525,Greek
Pennsylvania,dark,0.0001443864912344525,Greek
Pennsylvania,burnt,0.0001443864912344525,Greek
North Carolina,charlotte,0.0036511946620549104,Greek
North Carolina,noche,0.0012543981661047546,Greek
North Carolina,flounder,0.0005599991812967655,Greek
North Carolina,ribs,0.0004242019076803995,Greek
North Carolina,bowl,0.0004091067300274014,Greek
North Carolina,gravy,0.00034845156702318535,Greek
North Carolina,cheeseburger,0.0003359995087780593,Greek
North Carolina,showmar,0.0003359995087780593,Greek
North Carolina,shrimp,0.0003308951492868688,Greek
North Carolina,sundae,0.00029119957427431806,Greek
North Carolina,grits,0.0002687996070224474,Greek
North Carolina,rides,0.0002687996070224474,Greek
North Carolina,calabash,0.0002687996070224474,Greek
North Carolina,calamari,0.00025268356854633617,Greek
North Carolina,scallops,0.00024240109010308542,Greek
North Carolina,kabobs,0.00024065101766317727,Greek
North Carolina,kabob,0.00022861846678001843,Greek
North Carolina,hash,0.00022725102197164261,Greek
North Carolina,risotto,0.00022399967251870618,Greek
North Carolina,biscuits,0.00022399967251870618,Greek
North Carolina,octopus,0.00022013602257548766,Greek
North Carolina,salads,0.00020396499556953025,Greek
North Carolina,pizza,0.0001984524281217051,Greek
North Carolina,browns,0.00019695088570875692,Greek
North Carolina,lasagna,0.00019011747404246664,Greek
North Carolina,chips,0.0001865045386889624,Greek
North Carolina,mayo,0.00018180081757731406,Greek
North Carolina,crowds,0.00018180081757731406,Greek
North Carolina,crazy,0.00018011129119812626,Greek
North Carolina,quinoa,0.00018011129119812626,Greek
North Carolina,mozzarella,0.00016665074944587123,Greek
North Carolina,tiramisu,0.00016665074944587123,Greek
North Carolina,liver,0.00016665074944587123,Greek
North Carolina,immediately,0.00016243943692264467,Greek
North Carolina,spaghetti,0.00016009892550944557,Greek
North Carolina,chain,0.00015642316148106524,Greek
North Carolina,reservation,0.00015642316148106524,Greek
North Carolina,lettuce,0.00015435188853910397,Greek
North Carolina,pasta,0.00015435188853910397,Greek
North Carolina,organized,0.0001515006813144284,Greek
North Carolina,tabouli,0.0001515006813144284,Greek
North Carolina,okra,0.0001515006813144284,Greek
Illinois,pickles,0.003139205990662431,Greek
Ohio,taki,0.0014073458350132202,Greek
Ohio,corned,0.001266611251511898,Greek
Ohio,greedy,0.0006473790841060813,Greek
Ohio,ribs,0.0006091833273207181,Greek
Ohio,polenta,0.0005347914173050237,Greek
Ohio,octopus,0.0005280817626783443,Greek
Ohio,okra,0.0004568874954905385,Greek
Ohio,sprouts,0.00045035066720423047,Greek
Ohio,orzo,0.0003997765585542212,Greek
Ohio,bass,0.0003997765585542212,Greek
Ohio,waffle,0.00036590991710343723,Greek
Ohio,arugula,0.00036590991710343723,Greek
Ohio,fingerling,0.00036590991710343723,Greek
Ohio,craft,0.00033776300040317287,Greek
Ohio,gravy,0.00032362864263913143,Greek
Ohio,bartenders,0.00030961608370290845,Greek
Ohio,hash,0.0002855546846815866,Greek
Ohio,bloody,0.0002855546846815866,Greek
Ohio,fireplace,0.00028146916700264404,Greek
Ohio,dips,0.00027661425664103753,Greek
Ohio,bars,0.00026651770570281413,Greek
Ohio,birthday,0.00025146750603730685,Greek
Ohio,omelet,0.00025146750603730685,Greek
Ohio,cocktail,0.0002474807267240417,Greek
Ohio,omelette,0.00022844374774526926,Greek
Ohio,ham,0.00022844374774526926,Greek
Ohio,grille,0.00022844374774526926,Greek
Ohio,deliver,0.00022679444366487795,Greek
Ohio,rings,0.00022632075543357617,Greek
Ohio,napkins,0.00022632075543357617,Greek
Ohio,upscale,0.00022632075543357617,Greek
Ohio,saganaki,0.0002116748140872194,Greek
Ohio,coleslaw,0.0002094067687664968,Greek
Ohio,intimate,0.0002094067687664968,Greek
Ohio,browns,0.0002094067687664968,Greek
Ohio,rolls,0.0002011740048298455,Greek
Ohio,patty,0.00019036978978772436,Greek
Ohio,corn,0.00019036978978772436,Greek
Ohio,shank,0.00018860062952798015,Greek
Ohio,brunch,0.00018702562934016245,Greek
Ohio,weekends,0.00017602725422611478,Greek
Ohio,parents,0.00017602725422611478,Greek
Ohio,flatbread,0.00017602725422611478,Greek
Ohio,garlic,0.00016970844143829558,Greek
Ohio,pancakes,0.00016631592535424383,Greek
Ohio,kebab,0.00016631592535424383,Greek
Ohio,calamari,0.00016631592535424383,Greek
Ohio,melt,0.00016345387892424944,Greek
Ohio,dipping,0.00016345387892424944,Greek
Nevada,octopus,0.0012979473132459078,Greek
Nevada,lobster,0.0011244440583115763,Greek
Nevada,skewers,0.0005016811135947766,Greek
Nevada,crab,0.0004960782610198131,Greek
Nevada,lavraki,0.0004960782610198131,Greek
Nevada,cosmopolitan,0.0004724554866855363,Greek
Nevada,pomegranate,0.00046300637695182557,Greek
Nevada,shrimp,0.00042255715339743516,Greek
Nevada,skewer,0.0004178757203620972,Greek
Nevada,walnut,0.00038664595378960494,Greek
Nevada,capers,0.00037796438934842904,Greek
Nevada,bones,0.00036379072474786297,Greek
Nevada,milo,0.00034016795041358615,Greek
Nevada,estiatorio,0.00034016795041358615,Greek
Nevada,filet,0.00032599428581302003,Greek
Nevada,strip,0.000324848742551782,Greek
Nevada,pudding,0.0003165725154258312,Greek
Nevada,seafood,0.00030327675574170267,Greek
Nevada,kabob,0.00029312523253695945,Greek
Nevada,bistro,0.0002811970573015309,Greek
Nevada,martini,0.00027874873714446645,Greek
Nevada,baba,0.0002556336884559371,Greek
Nevada,chorizo,0.00025512596281018963,Greek
Nevada,pumpkin,0.00025040140794333425,Greek
Nevada,beef\/lamb,0.00025040140794333425,Greek
Nevada,desert,0.00023965658292744108,Greek
Nevada,bowl,0.00023729185491087196,Greek
Nevada,pilaf,0.0002363741448512873,Greek
Nevada,rich,0.0002268748985046442,Greek
Nevada,herb,0.00020788041414163596,Greek
Nevada,paella,0.00020788041414163596,Greek
Nevada,scallop,0.00020315585927478062,Greek
Nevada,garlic,0.0002028910365806048,Greek
Nevada,avgolemono,0.0002013115296590505,Greek
Nevada,grille,0.0002013115296590505,Greek
Nevada,mezze,0.00019843130440792527,Greek
Nevada,cheesecake,0.00019811610855335128,Greek
Nevada,snails,0.00019370674954106987,Greek
Nevada,lightly,0.00019172526634195287,Greek
Nevada,couscous,0.00018852984523625365,Greek
Nevada,valley,0.00018852984523625365,Greek
Nevada,refreshing,0.0001878330258193265,Greek
Nevada,sashimi,0.00018425763980735915,Greek
Nevada,fruit,0.00017939109207463767,Greek
Nevada,ganoush,0.000178943581919156,Greek
Nevada,perfection,0.00017638271568241285,Greek
Nevada,scallops,0.0001757481608134568,Greek
Nevada,flaky,0.0001757481608134568,Greek
Nevada,bagel,0.00017480853007364845,Greek
Nevada,pizza,0.0001726608534797697,Greek
Nevada,oil,0.00017033545477970546,Greek
Arizona,vang,0.0005707927029425391,Vietnamese
Arizona,mesa,0.00037869071034536325,Vietnamese
Arizona,thanh,0.0003112601523776069,Vietnamese
Arizona,tempe,0.0003007886213600314,Vietnamese
Arizona,shaken,0.00026929707010622355,Vietnamese
Arizona,macaron,0.00025967362995110623,Vietnamese
Arizona,cream,0.00021795066499625138,Vietnamese
Arizona,ranch,0.00021368137084515565,Vietnamese
Arizona,ice,0.00017414094158488052,Vietnamese
Arizona,patio,0.00017123781088276174,Vietnamese
Arizona,sizzling,0.00016878785946821906,Vietnamese
Arizona,firecracker,0.00016662391255195983,Vietnamese
Arizona,khai,0.00016538352675001775,Vietnamese
Arizona,sen,0.0001601320718031822,Vietnamese
Arizona,nites,0.00015796812488692294,Vietnamese
Arizona,mekong,0.00015273013688093756,Vietnamese
Arizona,shaved,0.0001406565495568492,Vietnamese
Arizona,crab,0.00013774482027763087,Vietnamese
Arizona,filet,0.00013436385459778685,Vietnamese
Arizona,dive,0.00013200076189181232,Vietnamese
Arizona,tempura,0.00013200076189181232,Vietnamese
Arizona,eggroll,0.0001302578219535538,Vietnamese
Arizona,salmon,0.00012856397598205504,Vietnamese
Arizona,anime,0.00012767286805929389,Vietnamese
Arizona,bomb,0.00012566403667418913,Vietnamese
Arizona,calamari,0.00012469739023823385,Vietnamese
Arizona,baguettes,0.00012373074380227854,Vietnamese
Arizona,bbq,0.00012248445432575696,Vietnamese
Arizona,groupon,0.00012147639575443781,Vietnamese
Arizona,downtown,0.00011986415805845733,Vietnamese
Arizona,lite,0.00011901708039425701,Vietnamese
Arizona,eggrolls,0.00011740275821131409,Vietnamese
Arizona,bok,0.00011708568265487982,Vietnamese
Arizona,fusion,0.00011406427944272552,Vietnamese
Arizona,refill,0.00011309763300677023,Vietnamese
Arizona,teriyaki,0.00011269496955532181,Vietnamese
Arizona,pholicious,0.00011036129272922013,Vietnamese
Arizona,rare,0.00010917092668165294,Vietnamese
Arizona,outside,0.00010890465612877086,Vietnamese
Arizona,cuon,0.000106941126291494,Vietnamese
Arizona,camelback,0.0001060333988967017,Vietnamese
Arizona,tai,0.00010597568004706798,Vietnamese
Arizona,choy,0.00010537711438939184,Vietnamese
Arizona,paste,0.00010536446151912782,Vietnamese
Arizona,east,0.000105197520971524,Vietnamese
Arizona,dobson,0.00010170550506418326,Vietnamese
Arizona,keep,0.00010091653954230845,Vietnamese
Arizona,orders,9.985145733078013e-05,Vietnamese
Arizona,smoothies,9.956458290339601e-05,Vietnamese
Arizona,charbroiled,9.952283025664783e-05,Vietnamese
Arizona,panang,9.952283025664783e-05,Vietnamese
Arizona,fry,9.88043014649673e-05,Vietnamese
Arizona,cleanliness,9.859793646744071e-05,Vietnamese
Arizona,thit,9.822309969164395e-05,Vietnamese
Wisconsin,deluxe,0.0008969436938413208,Vietnamese
Wisconsin,karaoke,0.0005924054283972082,Vietnamese
Wisconsin,expanded,0.0004933190316127264,Vietnamese
Wisconsin,dim,0.0003739965579339158,Vietnamese
Wisconsin,crepe,0.00030275911832745563,Vietnamese
Wisconsin,weekends,0.00017809359901615037,Vietnamese
Wisconsin,korean,0.0001550237080780135,Vietnamese
Wisconsin,west,0.00013054628048674821,Vietnamese
Wisconsin,bay,9.790971036506114e-05,Vietnamese
Wisconsin,opening,9.790971036506114e-05,Vietnamese
Wisconsin,wings,9.790971036506114e-05,Vietnamese
Wisconsin,smoothie,8.975056783463939e-05,Vietnamese
Wisconsin,avocado,8.975056783463939e-05,Vietnamese
Wisconsin,poor,8.975056783463939e-05,Vietnamese
Wisconsin,chef,8.159142530421762e-05,Vietnamese
Wisconsin,checked,8.159142530421762e-05-05,Vietnamese
Pennsylvania,hut,0.0010876027259664612,Vietnamese
Pennsylvania,vegan,0.0009836452054800611,Vietnamese
Pennsylvania,minh,0.0007806291302445845,Vietnamese
Pennsylvania,van,0.0007535444071347446,Vietnamese
Pennsylvania,byob,0.0006755444396347365,Vietnamese
Pennsylvania,tan,0.000600483946341988,Vietnamese
Pennsylvania,loving,0.0005949034793169037,Vietnamese
Pennsylvania,hill,0.0005327033759835729,Vietnamese
Pennsylvania,squirrel,0.0005327033759835729,Vietnamese
Pennsylvania,buffet,0.0005305722623498511,Vietnamese
Pennsylvania,hibachi,0.0004439194799863107,Vietnamese
Pennsylvania,bamboo,0.00040651737753321754,Vietnamese
Pennsylvania,drunken,0.000317281855635682,Vietnamese
Pennsylvania,chick,0.00031074363599041744,Vietnamese
Pennsylvania,hills,0.0002885476619911019,Vietnamese
